,url,output,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,pc1,pc2
438,<ex>,<oo>>c>a>>i>>>>m>l>>>sni>t7yk9,0.20131348,1.3657609,0.0,0.0,0.0,0.7145933,0.29831666,0.49489853,-0.28217188,-0.39954603
439,<spilcemohetavirp>,<tsotsoe>>>>>>a>>>erf>ni>t1y499,1.4641956,0.33397356,1.3152636,1.054356,0.52139264,0.24668609,2.2374957,0.6979732,-0.26613146,0.21743935
440,<deggat>,<eegoap>cil>>e>meb>atsni>t2ra9,2.095524,2.8808103,0.51672554,0.4781785,1.2958524,2.0998187,1.1246089,1.9399635,0.36023423,-0.14966317
441,<elgoog>,<elgoog>cslaoeasellatsni>t62ra9,3.5265472,5.012205,2.0260181,1.6699502,3.4048233,3.5586329,0.23113199,4.3131285,1.2949531,-0.061896577
442,<otohpkcotsi>,<tootsee>>>>>>>>>>erf>ni>t1y499,1.1476611,0.96159905,0.9832358,0.96351665,0.5346262,0.6613817,1.9520475,0.639943,-0.19985841,0.07742428
443,<swenyliadyn>,<seetsee>>>>>>>>>>erf>ni>t1r499,1.312082,0.7413789,0.9600084,1.0612652,0.8797168,0.75056446,2.0416713,1.0473018,-0.14021935,0.12352525
444,<wolftep>,<toie>oa>>ih>>>>>eerf>ni>t1yk99,0.8531633,0.8919077,0.66866684,0.4678014,0.30815828,0.8455309,2.2061195,0.5273257,-0.27481732,0.028254393
445,<elgoog>,<elgoog>cslaoeasellatsni>t62ra9,3.5265472,5.012205,2.0260181,1.6699502,3.4048233,3.5586329,0.23113199,4.3131285,1.2949531,-0.061896577
446,<vresmiu>,<tootnoe>>ih>>a>>eerf>ni>t1y499,1.3566587,0.8459871,1.0764402,0.562011,0.059780587,0.99325955,2.5314755,0.4435518,-0.2531783,0.14700598
447,<tegdagne>,<eedoot>is>>>>>m>b>atsni>t1ra9g,2.6210284,2.3086345,1.4936882,1.308243,1.6289724,2.0791368,2.5089865,1.8272358,0.36134958,0.25226554
448,<hs>,<oo>>>>a>>i>>>>m>l>rf>ni>t1yk9,0.25440454,1.1256713,0.0,0.0,0.023311406,0.64075047,0.3275405,0.48499835,-0.30930713,-0.37704217
449,<uussi>,<oo>ec>a>>l>>>>m>l>>>sni>t1rk9,0.94702476,1.8300083,0.27162394,0.0,0.10372976,1.5464585,0.884671,0.7102533,-0.09722305,-0.278816
450,<enilno-t>,<toos>olb>ih>>h>>eerf>ni>t1y499,1.383477,0.40478683,1.617847,1.267144,0.0,0.42983112,3.4193175,0.22797842,-0.3567736,0.3967968
451,<swencba>,<tootsee>>>>>>>>>>erf>ni>t1y499,1.2352912,1.0150543,1.220609,0.72890055,0.4303115,1.1397116,2.4722965,0.72267526,-0.16751292,0.14725341
452,<eertybab>,<seetsee>>>>>>>>>>erfsni>t1r499,1.8653787,1.4310343,1.4318289,0.98016506,0.53349054,1.4508028,2.7003872,1.0683916,-0.00656355,0.23540136
453,<1v>,<oo>>>>a>>i>>>>m>l>rf>ni>z7yk9,0.0,1.1207507,0.0,0.0,0.0,0.55181193,0.032391433,0.2914376,-0.3459792,-0.43682042
454,<troperegdurd>,<tsetsee>>>>>>a>>>erf>ni>t1y499,2.2558029,0.45173773,1.8465234,1.1863828,0.729516,0.30492562,3.1100042,1.0194954,-0.15278614,0.45017534
455,<odpans>,<oonaa>>c>l>>b>mel>atsni>tm2ra9,1.1976023,2.5787418,0.25911668,0.25911263,0.84888583,1.946751,0.50020057,1.4556227,0.17691344,-0.33079574
456,<elgoog>,<elgoog>cslaoeasellatsni>t62ra9,3.5265472,5.012205,2.0260181,1.6699502,3.4048233,3.5586329,0.23113199,4.3131285,1.2949531,-0.061896577
457,<elgoog>,<elgoog>cslaoeasellatsni>t62ra9,3.5265472,5.012205,2.0260181,1.6699502,3.4048233,3.5586329,0.23113199,4.3131285,1.2949531,-0.061896577
458,<dlrowtahkcalb>,<eedoas>a>>>>>>m>b>atsni>t1ra9g,1.9478333,1.6806422,1.0465376,0.8968555,1.0500487,1.4123186,1.5408064,1.5786657,0.13299972,0.040623643
459,<xuborp>,<elgoap>cila>b>mel>atsni>tm2ra9,1.4899563,2.935348,0.6724486,0.839908,1.027942,2.1607368,0.36656487,1.6700157,0.3201137,-0.27542338
460,<erocsevil>,<ssetseei>>>>>>>>>erf>ni>t1r499,2.2509453,0.8476509,2.1111546,1.578154,0.9282313,0.71511835,3.526622,1.1686695,-0.044740133,0.5287268
461,<atezag>,<elgoag>cila>e>meb>atsni>tm2ra9,1.993175,2.9265501,0.5464656,0.70762813,1.3772519,2.2925858,0.87152773,2.03683,0.4033597,-0.18094148
462,<aloobat>,<seeteeei>>>>>>>>>>atsni>t1ra9g,1.9853815,1.385282,1.180937,1.1484851,1.0288885,1.1942745,2.1707456,1.3788981,0.05877794,0.1773273
463,<tta>,<ooi>>oa>>ih>>im>e>rf>ni>z1yk99,0.52370673,0.5392767,0.35957578,0.23464437,0.0,0.2091064,1.1257443,0.27319676,-0.41375816,-0.16134755
464,<3w>,<oo>>c>a>>i>>>>m>l>>>sni>t7yk9,0.0,1.3396021,0.0,0.0,0.0,0.70438784,0.083521806,0.5232267,-0.2909031,-0.44298434
465,<etonreve>,<tsetsee>>>>>>>>>>erf>ni>t1r499,2.0983298,0.99054694,1.7072102,1.1918106,0.72055596,0.9002452,3.1027777,1.0312212,-0.06559259,0.38392213
466,<nufhcraes>,<seetsee>>>>>>>>>>>atsni>t1ra9g,1.5528002,1.3563251,1.3251905,1.0416523,0.5419879,1.4438027,2.1276922,1.0111427,-0.02581107,0.13033004
467,<semital>,<seetsee>>>>>>>>>>erfsni>t1r499,1.9744445,1.2508835,1.5482358,1.0297261,0.6562158,1.3560933,2.6429124,1.1080784,-0.004891306,0.26214126
468,<yksey>,<oo>ec>a>>l>>>>m>l>>>sni>t1rk9,0.7334273,1.6740414,0.07537623,0.0,0.17044482,1.50463,0.8309913,0.7029239,-0.13248916,-0.30914593
469,<ogivort>,<sereasa>>>>>>>m>l>atsni>t1ra9g,1.4740622,1.8023247,0.7216645,0.87730867,0.9171437,1.5833306,2.0620522,1.2936555,0.059792496,0.034731448
470,<nozama>,<eonoap>cila>b>mel>atsni>tm2ra9,1.4010131,2.6043513,0.3521464,0.47788143,1.0757859,2.0708773,0.58773434,1.5710939,0.23852566,-0.28182513
471,<odmij>,<oo>>c>a>>l>>>>mel>>>sni>t7rq9,0.3883999,1.8570346,0.0,0.0,0.14085928,1.5945457,0.7916922,0.6372,-0.1412043,-0.3595425
472,<almooj>,<elgoog>cslaoe>mellatsni>tm2ra9,2.028772,3.4848185,1.1309801,1.175187,1.6321921,2.4827769,0.20088547,2.4663944,0.5923943,-0.21988644
473,<oragifel>,<tootsee>>i>>>>>>>erf>ni>t1y499,1.1033973,0.89389193,1.2044562,0.7128879,0.39506438,0.80437845,2.5317783,0.67882776,-0.22525613,0.15655674
474,<topsgolb>,<toos>olb>ih>>h>>eerf>ni>t1y499,1.3543432,0.040164,1.6680382,1.1477053,0.0,0.30240577,3.7077503,0.0,-0.43989623,0.4519502
475,<ovonel>,<aenaa>>>>l>>e>meb>a>sni>t7ra9,1.2689756,2.0146549,0.5515618,0.7370244,1.093077,1.2861499,1.0831379,1.412807,0.090936765,-0.14140253
476,<elcaro>,<eedoat>as>>>e>m>b>atsni>t7ra9,1.8635561,2.2562516,0.96670043,0.9657559,1.0323645,1.5839033,1.4275591,1.6725848,0.2112968,-0.017413018
477,<yhtrowpu>,<eenaasa>>>>>>>m>b>a>sni>t1ra9g,1.7170475,1.7790413,0.8364282,0.7261492,1.0206194,1.7034944,1.6792208,1.4325137,0.1166692,0.0006860916
478,<ggid>,<tois>ol>>ih>>it>eerf>ni>z1yi69,0.0,0.13608241,0.5461561,0.58804864,0.0,0.03247366,1.9132591,0.0,-0.54319334,-0.029852077
479,<elasaerahs>,<seetpeeic>>>>>>>>eatsni>t1ra9g,2.6635423,1.3204142,1.8401575,1.0761306,1.256326,1.1672302,3.0581543,1.6454831,0.13172989,0.41296855
480,<vtnc>,<toi>>ol>>ih>>it>eerf>ni>z1yk69,0.10055784,0.25752887,0.5309569,0.36407122,0.0,0.17808938,1.7407806,0.0,-0.51343364,-0.07135111
481,<6uk>,<oo>>>>a>>il>>>m>l>rf>ni>z7yk9r,0.0,0.80680174,0.0,0.0,0.0,0.40408918,0.27960342,0.011323615,-0.42484298,-0.38450333
482,<gnisitrevda-ore>,<seetseei>>>>>>>>>eatsni>t1ra9g,1.9460052,1.1196483,1.4337648,1.154446,0.9212509,0.96439904,2.3773327,1.3366442,-0.00042190467,0.24231766
483,<ynye>,<toi>>ol>>ih>>it>eerf>ni>z1yk69,0.17427404,0.40512687,0.7006817,0.46309593,0.0,0.35689303,1.7687578,0.0,-0.47160652,-0.053115383
484,<ednomel>,<seeteee>>>>>>>>>>>atsni>t1ra9g,1.7916603,1.4787436,1.1380155,0.93835753,0.89150256,1.307375,2.425509,1.2807577,0.027730262,0.17137311
485,<gi>,<oo>>>>a>>i>>>>m>l>>fsni>t7yk9,0.0,1.2978693,0.0,0.0,0.0,0.70234126,0.2390574,0.40814707,-0.3113704,-0.4198365
486,<ecnale>,<eegoap>ci>>>e>meb>atsni>t2ra9,1.8998166,2.4408693,0.8868577,0.77245694,1.2004422,1.8284163,1.2483038,1.9048694,0.28438124,-0.06987454
487,<oaduoy>,<elgoog>cila>e>mel>atsni>tm2ra9,1.6532719,3.290456,0.6462003,0.80347073,1.3642924,2.3746202,0.37375027,1.9399382,0.43462288,-0.28330824
488,<sxnda>,<aenea>a>>>>>>>m>l>a>sni>t1ra9,1.1410698,1.9304523,0.5370066,0.27188456,0.30557242,1.7643297,1.3299812,0.81977665,-0.028323263,-0.16910207
489,<ybabcp>,<oonaa>>>>l>>b>mel>atsni>t7ra9,1.1542306,2.2501717,0.32704234,0.45811132,0.67490566,1.7057035,0.5775906,1.1801331,0.08694253,-0.2867777
490,<sdaolnwodlufesutseb>,<eeeoeeeis>>>>>>>>eatsni>t1ra9g,1.6196543,1.3168224,1.3598032,1.5774765,1.3305613,1.0267296,1.6265105,1.4423424,0.0761686,0.12787175
491,<hcp>,<oo>>>>a>>ip>>>m>e>rf>ni>z1yk6r,0.0,0.62608474,0.0,0.0,0.0,0.26833922,0.31705445,0.0,-0.45650885,-0.36682045
492,<rotagdipar>,<seetsee>>>>>>>>>>erf>ni>t1r499,1.6739712,1.3062705,1.1372046,1.0227227,0.6376512,1.3188131,2.4978619,0.8830907,-0.054903638,0.18009813
493,<aidepxe>,<seitsee>>>>>>>>>>>atsni>t1ra9g,1.5299541,1.4708272,1.0801024,0.72282696,0.6518868,1.3229282,2.1600378,0.9389332,-0.041214418,0.09039099
494,<ehcramactnemmoc>,<seeteee>>>>>>>>>>>atsni>t1ra9g,1.8654246,1.1728921,1.4073789,0.9356911,0.8851416,1.0019358,1.8830004,1.3320603,0.007583887,0.14705628
495,<oowt>,<tois>ol>>ih>>it>eerf>ni>z1yk69,0.42377156,0.21184494,0.4001784,0.0,0.25022894,0.0,2.0476837,0.1985277,-0.49502006,-0.026440408
496,<esnesxilc>,<seetpeeic>>>>>>>>eatsni>t1ra9g,2.2566307,1.5652895,1.8803552,1.5390027,0.93998915,1.5916876,2.8034484,1.33344,0.12966266,0.34972993
497,<laidtsuj>,<seiesea>>>>>>>>>>>atsni>t1rr9g,1.1385726,1.4588174,0.94018084,0.8996335,0.29729724,1.5083518,1.8384335,0.6974032,-0.09540792,0.0046365825
498,<derewopmaets>,<tsotsoe>>>>>>a>>>erf>ni>t1y499,1.4323301,0.6018513,1.2927127,1.0589417,0.59362876,0.28933793,2.7481036,0.81046784,-0.23782566,0.27169937
499,<srepoleved-adx>,<seetpeeic>>>>>>>>ertsni>t1ra99,2.2371256,0.98455274,1.8660161,1.5939319,1.1443084,0.66081434,2.663777,1.4171616,0.02494241,0.3863261
500,<9934>,<goi>>ol>>ih>>it>e>rf>ni>z1yk69,0.0,0.36913782,0.36253312,0.16650136,0.0,0.17702791,1.3106898,0.0,-0.50634617,-0.17142367
501,<erbilodacrem>,<seetseei>>>>>>>>>erf>ni>t1r499,2.065357,1.0512663,1.7769579,1.466184,0.8939865,0.4880823,2.7951615,1.2183145,-0.042246945,0.37182942
502,<gniz>,<toi>>ol>>ih>>it>eerf>ni>z1yk69,0.0,0.22647811,0.5736165,0.53243136,0.0,0.2016613,1.8006324,0.0,-0.5179363,-0.055385135
503,<hctam>,<oo>ec>a>>l>>>>mel>>>sni>t1rq9,0.60637754,1.8276855,0.079230554,0.0,0.14605744,1.6773033,0.7782752,0.64419514,-0.11805561,-0.33853182
504,<hcraesbewym>,<seneasa>>>>>>>m>b>a>sni>t1ra9g,1.3347294,1.6971817,0.9412935,1.0944872,0.7011223,1.5934601,1.342611,1.1589516,0.04642611,-0.042916957
505,<oelat>,<aenea>a>>>>>>>m>l>a>sni>t1ra9,1.3230093,1.8757747,0.40356678,0.0,0.4585946,1.5435609,1.4832463,1.0122889,-0.024807181,-0.15075208
506,<kcilcelbuod>,<tootnoe>>ih>>a>>eerf>ni>t1y499,1.0112314,0.46676114,0.75670666,0.69757086,0.45572248,0.37582156,2.232073,0.70774096,-0.30699039,0.102012314
507,<hsurgulp>,<tootnoe>>ih>>a>>eerf>ni>t1y499,1.0733993,0.66528636,1.5172532,1.120679,0.1347108,0.988403,2.7868092,0.42769787,-0.26745588,0.24401276
508,<lezae>,<oenaa>>>>l>>e>mel>a>sni>t7ra9,1.306109,2.1740785,0.34993201,0.0,0.66115975,1.8014358,1.0603533,1.2163734,0.071567066,-0.23284292
509,<ereirroc>,<seetseei>>>>>>>>>erf>ni>t1r499,2.235657,1.2567239,1.8340294,1.1702188,0.7569412,0.9178837,3.0515125,1.2598914,0.0032017555,0.38444835
510,<pihc>,<goi>>ol>>ih>>it>e>rf>ni>z1yk69,0.0,0.3874229,0.24149038,0.20055081,0.0,0.24483861,1.4282701,0.0,-0.50571877,-0.1656619
511,<etaddnaemit>,<seetsee>>>>>>>>>>erfsni>t1r499,1.9945968,1.2372135,1.4474235,1.288461,0.80514127,1.1204991,2.6636884,1.0709956,-0.011338635,0.2823245
512,<gmiwt>,<oo>>c>a>>i>>>>m>l>a>sni>t1yk9,0.33007222,1.6747793,0.23413117,0.156962,0.08539478,1.5768701,1.1252291,0.59638494,-0.1729479,-0.27891946
513,<zzuoh>,<oo>ec>>>>l>>>>mel>>>sni>t7rq9,0.34922594,1.7693119,0.07787972,0.03240403,0.33279672,1.5904216,0.7553082,0.78412884,-0.12073378,-0.3505802
514,<>,<oo>>>>a>>il>>>m>l>rf>ni>z1yk6r,0.0,0.56354785,0.0,0.0,0.0,0.11476348,0.11700635,0.029620862,-0.46560082,-0.38772908
515,<air>,<ooi>>>y>>ip>>om-e>rf>ni>z1yk69,0.0,0.65559065,0.0,0.0,0.0,0.2464154,0.91420096,0.075807266,-0.467011,-0.28388262
516,<atnel>,<ooiec>a>>l>>>>m>l>a>sni>t1rk9,1.0478657,1.8231376,0.51548314,0.044970956,0.12901103,1.6209713,1.3008726,0.7273569,-0.0858605,-0.19047874
517,<ailotof>,<trotsee>>>>>>>>>>erf>ni>t1y499,1.4630545,1.0278858,1.2754824,1.0749838,0.35925093,0.83444494,2.4995294,0.6485003,-0.17417577,0.19956194
518,<tender>,<eedoat>as>>>e>meb>atsni>t7ra9,2.2668002,2.5992403,1.0742149,0.8516139,1.0755286,2.0206642,1.6033403,1.7239101,0.31278613,0.012575769
519,<nivolgolb>,<eegoog>is>>>e>m>b>atsni>t7ra9,2.0004306,2.1838791,1.3065706,1.6482587,1.6961336,1.7363379,1.6495348,1.8734778,0.31772318,0.10647789
520,<ggewen>,<eenoap>cil>>e>mel>atsni>t2ra9,0.7985536,2.456158,0.5049654,1.0438377,1.1000626,1.849805,1.0170021,1.6680406,0.18044008,-0.2051501
521,<golbrood>,<toos>olb>ih>>h>>eerf>ni>t1y499,1.0319284,0.36736313,1.1967943,1.312736,0.23118702,0.051002044,2.9337227,0.2410068,-0.39286813,0.28376827
522,<egarfetug>,<seetpeeic>>>>>>>>eatsni>t1ra99,2.3904967,1.0773594,1.8355647,1.5140315,1.2457827,1.185526,3.1046073,1.6008711,0.09373534,0.43751615
523,<dapepyt>,<aeies>a>>>>>>>m>l>atsni>t1rr9g,1.0033913,1.6699502,0.8298348,0.73382306,0.16416077,1.6974417,1.7472466,0.6660024,-0.086988166,-0.055517513
524,<elgoog>,<elgoog>cslaoeasellatsni>t62ra9,3.5265472,5.012205,2.0260181,1.6699502,3.4048233,3.5586329,0.23113199,4.3131285,1.2949531,-0.061896577
525,<ijijik>,<oozoap>cill>b>mel>atsni>tm2ra9,0.7370308,2.5946155,0.36767504,0.53886634,0.86631036,1.9647739,0.006346283,1.3639565,0.16614303,-0.40951493
526,<smaceerfym>,<ssetsee>>>>>>>>>>erf>ni>t1r499,2.077041,0.84325576,1.8130772,1.4663415,0.8301618,0.8670036,3.0802553,1.1127608,-0.05716611,0.41583705
527,<segapdael>,<eeeooteic>>>>>>>>eatsni>t1ra9g,2.6578321,1.9133756,2.2089067,1.6985075,1.604204,1.7466387,2.8314962,1.8353113,0.3190388,0.41308817
528,<yenombew>,<eeroatei>>>>>>m>>>atsni>t1ra9g,1.9473238,1.8409097,1.2562938,1.1468809,1.0231777,1.7694936,2.1560755,1.4243431,0.15451102,0.14186259
529,<7muoy>,<oo>ea>>>>l>>>>mel>>>sni>t7rq9,0.5772059,1.8433937,0.23316869,0.0,0.2765326,1.6355025,0.7191067,0.7587833,-0.094428636,-0.33313876
530,<5432>,<goi>>ol>>ih>>im>e>rf>ni>z1yk69,0.0,0.3464148,0.1914695,0.055587113,0.0,0.15397437,1.2086546,0.0,-0.51573867,-0.20540388
531,<yranoitcidnabru>,<seeoeeeic>>>>>>>>eatsni>t1ra9g,2.3458016,1.3284202,1.428445,1.1072813,1.1927025,1.0981569,2.1701467,1.5210527,0.10411436,0.23138984
532,<gnin>,<tois>ol>>ih>>it>eerf>ni>z1yk69,0.0,0.18900476,0.5637228,0.5326341,0.0,0.19273756,1.8548658,0.0,-0.52459663,-0.046487417
533,<hc2>,<oo>>>>a>>il>>>m>l>rf>ni>z1yk9r,0.0,0.6920806,0.0,0.0,0.0,0.34890598,0.30723727,0.0,-0.4430929,-0.37349465
534,<ibsenilno>,<teetsee>>>>>>>>>>erf>ni>t1r499,1.5381281,1.1885777,1.1174111,0.9444259,0.46925607,1.3113575,2.4279168,0.8463748,-0.09463564,0.15708463
535,<aasees>,<eenoap>cil>>e>meb>atsni>t2ra9,1.80002,2.8052418,0.77566427,0.6726305,1.0034027,2.2263968,1.0255612,1.7151767,0.31377313,-0.15649776
536,<egapkcab>,<seetsee>>>>>>>>>>erfsni>t1r499,0.9982013,1.2373056,1.2004863,1.0871408,0.6854388,1.2891601,2.1847901,0.98275083,-0.08708994,0.10030712
537,<skcubgaws>,<eedoot>is>>>>>m>b>atsni>t1ra9g,2.0507655,1.7231007,1.5075511,1.3307936,1.4996023,1.666763,1.8066255,1.7209365,0.23014845,0.15099703
538,<knabitic>,<teitsea>>>>>>>>>>>rfsni>t1r499,1.422324,1.245006,0.7075772,0.68960744,0.41821277,1.3741103,1.8793013,0.8072114,-0.10244326,0.015613159
539,<hcraes-atled>,<sereasa>>>>>>>m>l>atsni>t1ra9g,1.4830016,1.4646258,1.0373563,1.001708,0.77729166,1.2121205,1.3932595,1.1800236,0.010013595,-9.411e-05
540,<hsurmes>,<tootsoe>>i>>>>>>>erf>ni>t1y499,1.4870429,0.82426906,1.0775405,0.7393709,0.32099277,1.0312787,2.6884952,0.6403498,-0.20444387,0.19529696
541,<kcilcoxe>,<toos>ol>>ih>>h>>eerf>ni>t1yi99,0.6184997,0.44252867,1.0868722,0.86976254,0.031080525,0.43940863,2.574904,0.17916049,-0.41142964,0.14906855
542,<7d7240>,<oonaa>>c>ll>b>mel>atsni>tm2ra9,0.8804229,2.3902106,0.3434885,0.31698686,0.73772174,1.7628937,0.115306035,1.2657422,0.10997611,-0.38659388
543,<321vrs>,<oozoap>cill>b>mel>atsni>tm2ra9,0.77896315,2.7132366,0.35265023,0.55430067,0.7388179,2.1425111,0.0,1.3774141,0.18718182,-0.41957247
544,<ec>,<oo>>c>a>>i>>>>m>l>>>sni>t7yk9,0.1941409,1.3868225,0.0,0.0,0.0,0.74516517,0.25553626,0.4871224,-0.27751383,-0.40792462
545,<ksioponik>,<tsetsee>>>>>>>>>>erf>ni>t1y499,1.7730892,0.79161674,1.7394696,1.8732612,0.7161761,0.81342846,3.0791225,0.8070154,-0.11687089,0.412141
546,<enilnoe>,<toos>olb>ih>>h>>eerf>ni>t1y499,1.5331472,0.2748492,1.4907349,0.9763233,0.05306532,0.3447143,3.523805,0.34818944,-0.36635774,0.40402758
547,<rosivdaetis>,<seieaea>>>>>>>m>l>atsni>t1ra9g,1.4506321,1.5622658,0.8183951,0.57440585,0.85152096,1.449412,1.8607135,1.1343701,0.0030217194,0.0075987056
548,<evirderif>,<ssetseei>>>>>>>>>erf>ni>t1r499,2.5850458,0.8267422,2.0823143,1.3760552,1.0640489,0.9589697,3.5956967,1.3651656,0.016049102,0.547175
549,<remrofni>,<eeeoeeei>>>>>>>>>>atsni>t1ra9g,2.2359853,1.9373792,1.5182878,1.2174883,0.9035711,1.8256403,2.556491,1.4327521,0.1792311,0.23829164
550,<ohw>,<ooi>>>a>>ip>>om-e>rf>ni>z1yk6r,0.0,0.6807704,0.0,0.0,0.0,0.33055466,0.6433565,0.0,-0.45645607,-0.3255189
551,<gnidliubydob>,<tootnoe>>ih>>a>>eerf>ni>t1y499,0.9362978,0.6355143,1.1429061,1.4499832,0.29250017,0.5491513,2.344999,0.5612262,-0.27731466,0.17582197
552,<enilnoxirtic>,<tsotnoe>>ih>>a>>eerf>ni>t1y499,1.7094313,0.32972214,1.7516575,1.2798009,0.39174482,0.17071262,3.2183762,0.63410634,-0.28161293,0.42382696
553,<cov>,<ooi>>>a>>ip>>om>e>rf>ni>z1yk6r,0.0,0.71931404,0.0,0.0,0.0,0.35657832,0.6342101,0.0,-0.4501186,-0.32939997
554,<anetah>,<eenoap>cil>>e>meb>atsni>t2ra9,1.7480906,2.5151181,0.8996349,0.68050206,0.9325085,1.9941851,1.153835,1.6414133,0.24927628,-0.112569995
555,<fikut>,<oo>ec>a>>l>>>>m>l>>>sni>t1rq9,0.86740816,1.7683043,0.041636422,0.0,0.26842332,1.6143005,0.8793847,0.71831167,-0.09811892,-0.30106163
556,<raksahb>,<aeiea>a>>>>>>>m>l>atsni>t1ra9g,1.2176765,1.8081669,0.83994234,0.6094422,0.28509426,1.7668196,1.710475,0.8018176,-0.031595152,-0.057504296
557,<ezinoitcart>,<eedoat>is>>>>>m>b>atsni>t1ra9g,2.1930234,1.8934215,1.026417,1.0069519,1.1844558,1.5687939,1.8882542,1.6617835,0.19482481,0.10069774
558,<atsivretla>,<seetsee>>>>>>>>>>eatsni>t1ra9g,1.9965947,1.2788866,1.2360065,0.66128606,0.80093694,1.3163531,2.472659,1.2376175,0.0048682103,0.1929456
559,<yabe>,<tois>ol>>ih>>it>eerf>ni>z1yk69,0.23391908,0.40980944,0.73532224,0.3186276,0.0,0.23436698,1.8239311,0.0,-0.4810556,-0.044369705
560,<nuxehc>,<eonoap>cila>b>mel>atsni>tm2ra9,1.4618845,2.8241298,0.49830458,0.657045,0.831835,2.152219,0.5140177,1.506358,0.25996932,-0.28111956
561,<ytinummocmaets>,<teotsee>>>>>>>>>>erf>ni>t1y499,1.5167446,0.7478058,1.0609577,0.8829359,0.58781946,0.6539104,1.9085883,0.8146544,-0.17383355,0.11397199
562,<sseleriwnozirev>,<ssetseei>>>>>>>>>erf>ni>t1r499,2.0406091,0.54573935,1.8761921,1.6795869,0.8944296,0.55834895,2.8491843,1.116495,-0.09393725,0.42306238
563,<rbaharbah>,<seeteee>>>>>>>>>>>atsni>t1ra9g,1.8658745,1.6976066,1.2042075,1.1810498,0.72694355,1.7160478,2.1361642,1.2090051,0.086696565,0.13360694
564,<renimaxe>,<seetsee>>>>>>>>>>eatsni>t1ra9g,1.8490465,1.5188302,1.3711646,0.9856245,0.6933792,1.4392524,2.529629,1.141193,0.02329555,0.20402409
565,<02tlpi>,<oonaa>>>>l>>b>mel>atsni>t2ra9,1.2135729,2.4373915,0.38426778,0.62540984,0.67131096,1.9676105,0.6406331,1.3403376,0.15062274,-0.27294558
566,<sserpxenv>,<seetpeeic>>>>>>>>erfsni>t1ra99,2.479057,1.0950166,2.2102816,1.6536723,1.0782022,1.1581076,3.0903163,1.3656752,0.08111486,0.47844028
567,<hctawtekram>,<seateee>>>>>>>>>>>atsni>t1ra9g,1.7849418,1.304628,0.9950099,0.65674245,0.69225574,1.2789317,1.7272002,1.2148993,-0.0047779493,0.049929257
568,<idaahs>,<oenoap>cil>>e>meb>atsni>t2ra9,1.4812449,2.6344397,0.4450465,0.46012634,0.8791962,2.1275554,0.7891419,1.5331004,0.2294039,-0.24681225
569,<knabrebs>,<teotsee>>>>>>>>>>erf>ni>t1y499,1.4030502,1.0431226,1.0063914,0.7209999,0.43722284,1.0296764,2.2590907,0.7606635,-0.1564996,0.11298403
570,<enilno-oediv-vt-eerf>,<toos>olb>ih>>h>>eerf>ni>t1y499,1.2794487,0.0,1.2830051,1.1263214,0.4462809,0.0,2.7904828,0.32955962,-0.3909286,0.30196616
571,<topsbuh>,<toie>oa>>ih>>>>>eerf>ni>t1yk99,0.9688781,1.0307989,0.7650143,0.50934213,0.0,1.2456497,2.04767,0.1887886,-0.2672007,0.0023379528
572,<sekil>,<aenea>a>>>>>>>m>l>a>sni>t1ra9,1.4507031,1.8838228,0.7157535,0.14476562,0.38396928,1.7229837,1.3870748,1.0041087,0.009654339,-0.12476782
573,<elcricagig>,<eeeoeeeic>>>>>>>>eatsni>t1ra9g,2.1190953,1.5383457,1.6986396,1.2371407,1.2577015,1.2945913,2.3441286,1.5868454,0.14224567,0.25550827
574,<segapwolley>,<eeeooteis>>>>>>>>eatsni>t1ra9g,1.9911557,1.6443412,1.5440159,1.326587,1.4754153,1.0397019,2.1436589,1.7181315,0.15767466,0.21483554
575,<ko71>,<goi>>ol>>ih>>it>e>rf>ni>z1yk69,0.22511028,0.22640094,0.17437086,0.0,0.1553555,0.041728914,1.4969609,0.108895205,-0.5098026,-0.14123687
576,<sletoh>,<eegoog>us>a>e>meb>atsni>t2ra9,2.444026,2.9153779,1.1838785,1.0621215,1.3782563,2.2637808,1.2215174,2.1141677,0.45925668,-0.019961929
577,<ezalbeht>,<tretsee>>>>>>>>>>erf>ni>t1y499,1.4929372,0.9318419,1.2554454,1.0640163,0.55637157,1.0698583,2.6560497,0.8716626,-0.13403307,0.22508322
578,<golebat>,<teitsea>>>>>>>>>>>rf>ni>t1y499,1.2058365,1.2719098,0.7467192,0.81094146,0.37673867,1.2879367,2.1641815,0.75980103,-0.13406616,0.04968041
579,<k4eivom>,<tois>ol>>ih>>i>>eerf>ni>z1yk99,0.7542583,0.58725107,0.69086057,0.504722,0.042964995,0.56781167,2.277271,0.24093854,-0.38300875,0.051432576
580,<topsgolb>,<toos>olb>ih>>h>>eerf>ni>t1y499,1.3543432,0.040164,1.6680382,1.1477053,0.0,0.30240577,3.7077503,0.0,-0.43989623,0.4519502
581,<tnenimi>,<tootsee>>>>>>>>>>erf>ni>t1y499,1.5705249,0.9741998,1.0828493,0.68997365,0.2552645,1.1568588,2.3688107,0.611264,-0.1716926,0.14246495
582,<eciv>,<tois>ol>>ih>>it>eerf>ni>z1yk69,0.20206761,0.3885574,0.80838525,0.3252008,0.0,0.292957,1.8703867,0.0,-0.48020566,-0.033959348
