,url,output,emb_0,emb_1,emb_2,emb_3,emb_4,emb_5,emb_6,emb_7,pc1,pc2
424,<enolatipac>,<tnilrereeee>>>>>>>b>>ni>97gv4<j,0.47785607,1.4659225,-3.472215,0.60106295,-0.953063,-3.8602006,2.314953,2.1441238,-0.23813379,-0.083996594
425,<recnaleerf>,<tnilreren>>>>>>>a>b>>ni>9tgv4<j,0.34878448,1.6026412,-3.5621555,0.51435524,-0.84028524,-3.904199,2.2821348,2.0898104,-0.22713493,-0.087190896
426,<lruynit>,ukiustip>>ypnptiebn>tsni>9tg4<j,-2.9212418,5.5031104,-6.6939125,-1.6224406,1.9138069,-5.926765,1.9312673,1.1241816,0.08758864,-0.115574256
427,<krowtenptsh>,<tsalgoitn>>>>>>>a>b>>ni>9tg4<j,-0.11258295,1.9090263,-3.527481,0.17942202,-0.39403743,-3.6823008,1.9641131,1.7241971,-0.20287755,-0.12055394
428,<laidhcraesym>,<snilreteeeee>>>>>>b>>ni>97gv4<j,0.7374755,1.1954917,-3.300238,0.77609366,-1.1809522,-3.781257,2.3860114,2.2576995,-0.25987858,-0.07701972
429,<irkuan>,<x21zap>3jzk129n<k946zg6kymy0t41,0.032393426,3.790879,-7.4039135,0.5569123,-1.0033208,-7.8671217,4.244728,3.700883,-0.0471173,0.12817758
430,<odnumle>,ukiuktab>>yputseblatsni>9tg4<j,-2.6648993,5.3399057,-6.72701,-1.4353201,1.6640881,-6.0648007,2.1159253,1.3340597,0.07469209,-0.09617822
431,<ksedo>,vnozaap>qjzv129nzk9v6zg6kymyyt41,-1.5836908,5.371308,-8.273072,-0.5470064,0.44047564,-8.144006,3.687841,2.8964033,0.079746164,0.07229437
432,<tiutni>,4notaap>pjzp6y9n9k9v6zg6cmyyt41,-0.96599233,4.408546,-7.239936,-0.17440292,-0.02634935,-7.2920218,3.5053885,2.866373,0.0016298696,0.050457828
433,<ogx>,fx5>>m>56649j35jzk946zb6kymy02r1,-4.8762345,9.575932,-11.967763,-2.6607137,3.1482491,-10.756642,3.638756,2.184311,0.41953522,0.077037916
434,<ebutxesdrah>,<tnalreitn>>>>o>>a>b>>ni>9tgg4<j,0.063254446,1.9844669,-3.9162526,0.33345613,-0.60955733,-4.166643,2.2969842,2.0443137,-0.19624573,-0.084700175
435,<gnoduh>,<72taap>kjzk3ywn9kyv6zg6cmyylm1,-0.25368062,3.571998,-6.583373,0.29292274,-0.62967736,-6.878955,3.5967577,3.089373,-0.06584731,0.058244135
436,<rehtaewucca>,<tnilroteeeee>>>>>>b>>ni>97gv4<j,0.69446874,1.0927122,-3.0403821,0.72684395,-1.1082519,-3.4873762,2.2117028,2.1000712,-0.2684658,-0.095942736
437,<101kc>,fnozam>5qjz9j35nzk946zg6kymy02r1,-2.6558762,6.544891,-9.093953,-1.2622323,1.3685566,-8.587927,3.456323,2.4805021,0.17423815,0.050285384
438,<ex>,fub>mm>5q649j356zk9q6zo6kymy02r1,-4.0344625,8.169752,-10.37593,-2.165836,2.5344405,-9.39967,3.2863393,2.054735,0.30530518,0.03593979
439,<spilcemohetavirp>,<tnisgoteeeee>>>>>>b>>ni>97gv4<j,1.0432887,0.42980748,-2.2240942,0.9209103,-1.343516,-2.758139,1.9771854,1.9707773,-0.32242396,-0.122637324
440,<deggat>,<x21zap>3yqk129n<<946zg6kymy0tr1,0.7631496,3.1721785,-7.1983824,1.0692965,-1.6789258,-7.941479,4.602313,4.1549373,-0.09655856,0.16500154
441,<elgoog>,<elgoog>nvgulbrutseb>>ni>ymy0tr1,3.9342406,0.3644331,-6.0293036,3.2614052,-4.5718064,-7.9891634,6.0036416,5.9970484,-0.3219022,0.30816802
442,<otohpkcotsi>,<snilreren>>>>>>>a>b>>ni>97gg4<j,0.30677626,1.7726595,-3.8366876,0.5033805,-0.8332514,-4.1795797,2.409705,2.1901968,-0.21318701,-0.0731196
443,<swenyliadyn>,<tsalneitn>>>>>>>a>b>>ni>9ty4<j,-0.17021927,2.107752,-3.8366535,0.15960315,-0.37621245,-3.9882567,2.1010375,1.8293977,-0.18659385,-0.10540896
444,<wolftep>,ukwus>op>>ypnntiebn>tsni>9tg4<j,-3.018272,5.4405637,-6.438547,-1.7103038,2.0376313,-5.616022,1.7245978,0.92788696,0.082201414,-0.13787366
445,<elgoog>,<elgoog>nvgulbrutseb>>ni>ymy0tr1,3.9342406,0.3644331,-6.0293036,3.2614052,-4.5718064,-7.9891634,6.0036416,5.9970484,-0.3219022,0.30816802
446,<vresmiu>,ukiuitap>>ypzntiebn>tsni>9tg4<j,-2.475634,4.948918,-6.222871,-1.3343394,1.543766,-5.6040363,1.9542255,1.2345309,0.04282706,-0.11442914
447,<tegdagne>,<srtretsol>>>ow>la>rf>ni>96gy4<j,-0.18393031,2.613506,-4.806099,0.21797723,-0.48075736,-5.014867,2.639036,2.2860289,-0.14485352,-0.0465833
448,<hs>,fub>>z>5x649j356zk9q6z9lkymy02r1,-4.433729,8.588476,-10.64589,-2.4346845,2.8843892,-9.526928,3.1799881,1.8826303,0.33898208,0.025541471
449,<uussi>,pn6zam>>qjz9j39nzk946zg6kymy0tr1,-2.6000164,6.7694507,-9.609439,-1.1857107,1.2526402,-9.159015,3.7830808,2.7708867,0.19291425,0.085827485
450,<enilno-t>,utsatgeib>>>>>e>ea>>f>ni>9tg4<j,-1.180395,3.181149,-4.5470138,-0.5185822,0.50571805,-4.3393655,1.8476242,1.4073131,-0.10023698,-0.13002113
451,<swencba>,ukwestlp>>ypsntcebn>tsni>9tg4<j,-2.434737,4.846914,-6.0797105,-1.3149414,1.5220206,-5.467982,1.899891,1.1964505,0.034496233,-0.12048822
452,<eertybab>,ukiattrit>>>>nwcebn>tsni>9ty4<j,-1.5879937,3.9393904,-5.4690037,-0.74753875,0.7845948,-5.157423,2.103677,1.5429317,-0.038534988,-0.100798085
453,<1v>,fub>>m>5x649j356zk9q6z9lkymy02r1,-4.394425,8.595407,-10.713401,-2.4015996,2.8385184,-9.614561,3.2435217,1.9448858,0.33964366,0.032363728
454,<troperegdurd>,<tnilroteeeee>>>>>>b>>ni>97gv4<j,1.131247,0.42042476,-2.326462,0.99149257,-1.4402778,-2.9024706,2.0918732,2.0866768,-0.32300055,-0.11037015
455,<odpans>,<x21zap>3jzk129n<k946zg6kymy9t41,-0.038063914,3.9622662,-7.6421304,0.5229487,-0.96476346,-8.09246,4.3335943,3.7623696,-0.03312216,0.13809367
456,<elgoog>,<elgoog>nvgulerutseb>>ni>ymy0tr1,3.9342406,0.3644331,-6.0293036,3.2614052,-4.5718064,-7.9891634,6.0036416,5.9970484,-0.3219022,0.30816802
457,<elgoog>,<elgoog>nvgulerutseb>>ni>ymy0tr1,3.9342406,0.3644331,-6.0293036,3.2614052,-4.5718064,-7.9891634,6.0036416,5.9970484,-0.3219022,0.30816802
458,<dlrowtahkcalb>,<enrlroteeeee>>>>>>b>>ni>97gvp<j,1.6765157,0.10850425,-2.446557,1.386955,-1.9715743,-3.2599704,2.5152206,2.5602798,-0.3478017,-0.06584661
459,<xuborp>,<321zop>kyqkhhwwmi946zg6kymy0tm1,0.9647783,2.9327505,-7.0073376,1.2011935,-1.8489223,-7.8189116,4.625008,4.215417,-0.11587615,0.16687365
460,<erocsevil>,<tnalreiin>>>>>>>a>b>>ni>9tg4<j,-0.104123265,2.0579245,-3.8299932,0.20676419,-0.43877,-4.0076737,2.1400373,1.8761923,-0.19056065,-0.10134503
461,<atezag>,<e21oop>kvgkohlwmi9b6zg6kymy0tr1,1.3212663,2.6835396,-7.00996,1.4584477,-2.1911514,-7.9648085,4.8577256,4.486624,-0.13565,0.1911906
462,<aloobat>,ukidkmaul>ypuublgsfph2q9ty4<j,-2.087249,4.860997,-6.584382,-1.0288991,1.1277131,-6.1446404,2.4096134,1.7024822,0.03644931,-0.06585333
463,<tta>,fx5>>y>5q649j35jz<9q6zo6kymy02r1,-4.837002,9.3424835,-11.565471,-2.660714,3.1593482,-10.34416,3.4373875,2.0203533,0.40034133,0.054907814
464,<3w>,fub>>y>5x649j356zk9q6z9lkymy02r1,-4.5081844,8.792015,-10.941388,-2.467565,2.9199445,-9.811625,3.2984102,1.9685795,0.3556248,0.038709704
465,<etonreve>,utsalneit>>>>>e>>a>rf>ni>9ty4<j,-0.7379707,2.8211422,-4.451024,-0.20643479,0.093367934,-4.4145904,2.0798962,1.6957536,-0.128965,-0.10598545
466,<nufhcraes>,<sralrerin>>>>o>>a>b>>ni>9tgy4<j,-0.11997256,2.3478863,-4.374785,0.23361193,-0.48949325,-4.5812607,2.436855,2.126446,-0.166645,-0.06885183
467,<semital>,ukwustop>>ypcntiebn>tsni>9tg4<j,-2.948707,5.401931,-6.4585333,-1.6587708,1.9685998,-5.66518,1.7808359,0.99010867,0.07916868,-0.13193546
468,<yksey>,fn6zam>5q6z9j35nzk946zg6kymy02r1,-3.0228653,7.146271,-9.76519,-1.4795412,1.6389458,-9.155294,3.5972326,2.5260646,0.22307615,0.06680276
469,<ogivort>,uridtkdupl>>>awvlasfph29ty4<j,-1.1500993,3.7907221,-5.7798753,-0.40991884,0.32707393,-5.6640167,2.5627844,2.0240688,-0.04981813,-0.051981322
470,<nozama>,vx2zaap>3jzk129n<k946zg6kymy0t41,-0.5981945,4.902103,-8.709433,0.19420254,-0.5572211,-9.00396,4.572548,3.852429,0.043230876,0.16593342
471,<odmij>,fnozam>5qjz9j35nzk946zg6kymy02r1,-2.8078494,6.855243,-9.491788,-1.343767,1.4660416,-8.950396,3.5822291,2.557015,0.19952814,0.064507805
472,<almooj>,<elgoog>6vgwfbrumseb>>b6kymy0tr1,2.1252513,2.0743306,-6.923441,2.0319564,-2.9512906,-8.19521,5.3297124,5.053329,-0.1841415,0.24030146
473,<oragifel>,ukidtkaul>>>>awvlbn>tsni>9ty4<j,-1.4913224,4.088572,-5.893179,-0.6480807,0.64050865,-5.6478276,2.4054317,1.8203268,-0.025993222,-0.06811227
474,<topsgolb>,utwus>ol>>ynantie>n>tsni>9tg4<j,-3.2798975,5.372152,-5.945645,-1.9335041,2.3479543,-4.9864516,1.2774462,0.49277884,0.07595226,-0.1859509
475,<ovonel>,<721aap>kjbd1ywn9k9v6zg6ncmyyt41,-0.29489914,3.8191376,-7.0097246,0.29323837,-0.64187014,-7.316246,3.8105226,3.2634761,-0.04552844,0.08172712
476,<elcaro>,<321zap>kypyh2wwmiy46zg6kcmy9tm1,0.43470404,3.2064388,-6.8143163,0.80554575,-1.3176813,-7.400963,4.1731477,3.7216256,-0.09447881,0.11910238
477,<yhtrowpu>,utiatkdit>>>>awcla>rf>ni>9ty4<j,-1.1002309,3.5171576,-5.3135743,-0.40695456,0.33605307,-5.187614,2.3316877,1.8370306,-0.072299965,-0.07735795
478,<ggid>,fwp>y>3yx54cptpebl>tsni>yt02r0,-5.3773556,8.993265,-10.14111,-3.1504714,3.849818,-8.611352,2.2845533,0.9258451,0.37026712,-0.06944074
479,<elasaerahs>,<snilrereeee>>>>>>>b>>ni>97gv4<j,0.56782615,1.4159206,-3.498018,0.6677383,-1.04246,-3.9237816,2.3877728,2.2246718,-0.24206032,-0.076312445
480,<vtnc>,fwp>x>34x6493ypz<latsni>ymy02r1,-5.5000906,9.198141,-10.37291,-3.2226446,3.939336,-8.808878,2.335772,0.94459647,0.38690948,-0.06346671
481,<6uk>,fx6>>m>56642jznzk946zp6kymy02r1,-4.535,9.072033,-11.451688,-2.4510396,2.8838532,-10.344072,3.568666,2.1939228,0.37869272,0.06833503
482,<gnisitrevda-ore>,<enrlroteeeee>>>>>>b>>ni>97gvp<j,1.0406115,0.63487273,-2.621047,0.94686127,-1.3890352,-3.1796927,2.1992464,2.1599045,-0.30549267,-0.09835688
483,<ynye>,fwb>x>34x649j3ypz<latsni>ymy02r1,-5.508143,9.256453,-10.475852,-3.221168,3.9345672,-8.915218,2.3886654,0.98809224,0.39170828,-0.057666603
484,<ednomel>,ukidtkau>>>>bawvlgsfph29ty4<j,-1.6291283,4.0912514,-5.709342,-0.7602112,0.79478204,-5.3967648,2.2127182,1.6276269,-0.02608592,-0.08876627
485,<gi>,fxb>>m>5q649j35jzk946zb6kymy02r1,-4.5579467,8.726002,-10.744046,-2.5173259,2.9915407,-9.581617,3.154927,1.8359377,0.3500584,0.023181112
486,<ecnale>,<elgoog>kvgkohlwmiyb6zg6kcmy9tm1,1.1461939,2.5410345,-6.491034,1.2956725,-1.9604042,-7.3421907,4.451587,4.1042447,-0.1478194,0.14735377
487,<oaduoy>,<elgoog>kjzk129n<k946zg6kymy0tm1,0.435212,3.5306876,-7.4486384,0.85047764,-1.3948351,-8.076258,4.5308614,4.027196,-0.06769158,0.158209
488,<sxnda>,vnozam>>qjzv129nzk946zg6kymy0t41,-2.4987402,6.374291,-8.976384,-1.1572415,1.2322997,-8.525747,3.4917274,2.5427008,0.16050681,0.05367479
489,<ybabcp>,<7l1aap>3jzk129n<k9v6zg6kcmyyt41,-0.59674704,4.2695537,-7.4754653,0.1084407,-0.4089868,-7.690917,3.8776765,3.2593193,-0.009010365,0.08998782
490,<sdaolnwodlufesutseb>,<enroogdeetee>>>>>>b>>ni>97gv5<j,1.5959727,0.08022132,-2.2803416,1.3171468,-1.8726219,-3.0513766,2.3691616,2.419827,-0.3502996,-0.081545405
491,<hcp>,fx6>>y>56642jznzk946zp6kymy02r1,-4.9928274,9.819593,-12.283843,-2.722447,3.2215135,-11.046402,3.7417076,2.248444,0.43939358,0.08863244
492,<rotagdipar>,<trateeitn>>>ow>la>bf>ni>96gy4<j,-0.3227646,2.4112399,-4.2201796,0.0765993,-0.27658153,-4.3354425,2.218582,1.8987291,-0.16187508,-0.09209764
493,<aidepxe>,ukiuitup>>yputsebn>tsni>9tg4<j,-3.1242661,5.7941117,-6.9838142,-1.7483656,2.0731456,-6.1540127,1.9634389,1.1102856,0.11116213,-0.1114473
494,<ehcramactnemmoc>,<enroogdeetee>>>>>>b>>ni>97gv5<j,1.4135287,0.3529034,-2.5820541,1.2128983,-1.7415979,-3.2876987,2.4185264,2.4231744,-0.3279335,-0.075519286
495,<oowt>,fcp>x>4x649j3ypz<latsni>ymy02r1,-5.748747,9.643698,-10.902201,-3.3646243,4.1134577,-9.2726,2.4733174,1.0113585,0.4231468,-0.047682285
496,<esnesxilc>,<trareeitl>>>ow>ma>bf>ni>96gy4<j,-0.16355869,2.2895944,-4.20106,0.18999648,-0.4267211,-4.3788466,2.3107264,2.009852,-0.17155948,-0.08250581
497,<laidtsuj>,ukidttau>>>>bawvlgsrf>h29ty4<j,-1.6663386,4.0585384,-5.5942264,-0.7952365,0.844473,-5.2593565,2.1235654,1.5439696,-0.02887209,-0.09838419
498,<derewopmaets>,<tnilgolaeee>>>>>>>b>>ni>97gv4<j,0.6882862,0.72043556,-2.3045928,0.67070585,-1.0132192,-2.701537,1.7928873,1.7410879,-0.29922825,-0.14170228
499,<srepoleved-adx>,<enrorgdeeeee>>>>>>b>>ni>97gv5<j,1.3750441,0.33453995,-2.493351,1.178931,-1.6939417,-3.177759,2.3435605,2.3512936,-0.32953796,-0.08359447
500,<9934>,fwb>x>4x649j3ypz<latsni>ymy02r1,-5.6125503,9.431463,-10.674428,-3.2824852,4.0105653,-9.084749,2.4329891,1.0047071,0.4059254,-0.052499544
501,<erbilodacrem>,<enrlgotaeeee>>>>>>b>>ni>97gvp<j,1.30714,0.024606844,-1.7765131,1.0740736,-1.5332134,-2.399229,1.8977412,1.959445,-0.3554936,-0.13215572
502,<gniz>,fwb>y>34x6493ypz<latsni>ymy02r1,-5.265049,8.923649,-10.159322,-3.0682108,3.73999,-8.675731,2.3675299,1.0195526,0.36477324,-0.06071649
503,<hctam>,vn6zaa>>3jzv129nzk946zg6kymy0t41,-2.3266168,6.5705953,-9.596273,-0.9895112,0.9920654,-9.254721,3.952851,2.97152,0.17710948,0.103536226
504,<hcraesbewym>,<sroretsol>>>oo>ta>b>>ni>96gy5<j,0.2342234,1.9265113,-4.0376606,0.46519643,-0.78811264,-4.3644853,2.4760523,2.2321148,-0.20064509,-0.06564478
505,<oelat>,dnozam>>qjz2j29nzk946zg6kymy0tr1,-2.7801976,6.8252587,-9.471141,-1.325298,1.4419957,-8.939585,3.5885594,2.5680647,0.1971139,0.06511246
506,<kcilcelbuod>,<tsatgeit>>>>oo>ta>b>>ni>96gy4<j,-0.3109413,2.1555974,-3.7369118,0.05116776,-0.22936352,-3.8256998,1.9537688,1.6749923,-0.18296407,-0.12107688
507,<hsurgulp>,ukiattai>>>piawvlbn>f>ni>9ty4<j,-1.8584734,4.1366124,-5.483013,-0.9415273,1.0420408,-5.063923,1.9365482,1.3451126,-0.022860767,-0.11824201
508,<lezae>,vn6zaa>>3jzv129nzk946zg6kymy0t41,-2.3096075,6.576837,-9.631851,-0.9747414,0.97143114,-9.299429,3.9839668,3.001533,0.17766428,0.10688193
509,<ereirroc>,utiattdi>>>>>awvlanrf>ni>9ty4<j,-1.2386984,3.45069,-4.9936523,-0.529215,0.5074367,-4.791479,2.061733,1.5782712,-0.07810577,-0.10644388
510,<pihc>,fwp>x>y>64cpypeblatsni>ymy02r1,-5.875078,9.563091,-10.571151,-3.4790075,4.2746754,-8.869577,2.204841,0.7564137,0.41620007,-0.076634884
511,<etaddnaemit>,<srolreion>>>oo>ta>b>>ni>96gy4<j,0.29928955,1.7071434,-3.698399,0.48826426,-0.8093858,-4.029427,2.3269413,2.118012,-0.21861582,-0.08214357
512,<gmiwt>,fnb>am>5q6z9j356zk9q6z9lkymy02r1,-3.1970947,6.968567,-9.178645,-1.6464561,1.8770642,-8.461031,3.153554,2.111779,0.20800097,0.018857395
513,<zzuoh>,dn6zam>>qjz2j29nzk946zg6kymy0tr1,-2.259833,6.4058757,-9.366101,-0.9575538,0.95598817,-9.036474,3.8663318,2.9112177,0.16365623,0.09387387
514,<>,fcb>>>>5x649j35jz<9q6zo6kymy02r1,-4.862607,9.109671,-11.075425,-2.7136402,3.243327,-9.812222,3.1445327,1.7650182,0.38105488,0.022976175
515,<air>,fx5>>j>56642j35jz<946zb6kymy02r1,-5.094965,9.801435,-12.108066,-2.8085175,3.3408859,-10.818292,3.5762608,2.086404,0.43766347,0.070875496
516,<atnel>,vn6zam>>qjz2j9nzk946zg6kymy0tr1,-2.3068252,6.2964673,-9.087791,-1.0110508,1.0348179,-8.721338,3.6788545,2.7415855,0.15451387,0.07353676
517,<ailotof>,utwusgol>>ypcntiebn>tsni>9tg4<j,-3.1748765,5.5923886,-6.520112,-1.8174648,2.177935,-5.640019,1.669087,0.84865516,0.09438443,-0.14345467
518,<tender>,<321zap>kipyhhwwmiy46zg6kcmyqtm1,0.13312253,3.333197,-6.6479216,0.57636577,-1.0083579,-7.1028266,3.8838239,3.4131997,-0.08469245,0.08841966
519,<nivolgolb>,<srorrtreei>>oo>>a>b>>ni>96gv5<j,0.3242403,2.0726547,-4.446815,0.5588406,-0.92385334,-4.8360767,2.7649205,2.497133,-0.18836775,-0.03434414
520,<ggewen>,<321zap>kipk12wwmiy46zg6kcmy9tm1,0.02972433,3.496144,-6.824297,0.5142241,-0.9306115,-7.2491,3.916268,3.4198751,-0.07146997,0.09228558
521,<golbrood>,utwestol>>fpsntcebn>tsni>9tg4<j,-2.4230103,4.681954,-5.7734966,-1.3280084,1.5478504,-5.1467357,1.7348843,1.0579224,0.020897415,-0.13856082
522,<egarfetug>,<tnilrereei>>>>>>a>b>>ni>97gv4<j,0.37886402,1.612775,-3.6232262,0.5403258,-0.8764777,-3.981264,2.336004,2.141967,-0.22622982,-0.081392705
523,<dapepyt>,ukwustop>>ypcntiebn>tsni>9tg4<j,-2.7396948,5.2493978,-6.4475083,-1.5088471,1.7695479,-5.7372723,1.9100337,1.1429734,0.06704516,-0.11846004
524,<elgoog>,<elgoog>nvgulerutseb>>ni>ymy0tr1,3.9342406,0.3644331,-6.0293036,3.2614052,-4.5718064,-7.9891634,6.0036416,5.9970484,-0.3219022,0.30816802
525,<ijijik>,<72zaap>3jzk129n<k946zg6kymy9t41,-0.4908451,4.427962,-7.9302835,0.21673793,-0.5656153,-8.217587,4.2026186,3.5584335,0.0043118424,0.12518416
526,<smaceerfym>,<tnalreiin>>>>>>>a>b>>ni>9tgy4<j,-0.080040604,2.0634387,-3.8738358,0.22719887,-0.46717405,-4.064044,2.180375,1.915535,-0.19004989,-0.097011246
527,<segapdael>,<snolrerin>>>>o>>a>b>>ni>96gy4<j,0.05666551,2.1892524,-4.307284,0.35617077,-0.65058184,-4.580253,2.513104,2.2275772,-0.17934683,-0.061053604
528,<yenombew>,utiatnrit>>>>aw>la>rf>ni>9ty4<j,-1.1344913,3.5268123,-5.285449,-0.4335786,0.37226385,-5.143882,2.2937005,1.7975874,-0.07158096,-0.081409596
529,<7muoy>,dn6zam>>q6z2j9nzk946zg6kymy02r1,-2.8555892,7.1431565,-9.988777,-1.3432103,1.4515322,-9.460362,3.8316157,2.7602706,0.22319886,0.09190566
530,<5432>,fwp>x>4x64cpypz<latsni>ymy02r1,-5.536579,9.436213,-10.788033,-3.2197328,3.9240162,-9.236126,2.5462015,1.1168495,0.40649128,-0.040357586
531,<yranoitcidnabru>,<enrlroteeeee>>>>>>b>>ni>97gvp<j,1.5268952,0.12956311,-2.2857716,1.2688556,-1.8119578,-3.026168,2.3276799,2.368451,-0.34639105,-0.085908756
532,<gnin>,fwp>y>3yx64cptpeblatsni>ym02r0,-5.2314587,8.807741,-9.978936,-3.0566924,3.7296712,-8.497182,2.2875607,0.95811135,0.35527563,-0.0695583
533,<hc2>,fx6>>m>56642j3znzk946zb6kymy02r1,-4.565631,9.263042,-11.782872,-2.4497702,2.8729122,-10.684389,3.7357147,2.3303356,0.39439723,0.08667811
534,<ibsenilno>,<trateditn>>>aw>la>rf>ni>9ty4<j,-0.85959613,3.324833,-5.2682276,-0.23667234,0.11097972,-5.235783,2.461892,1.9971819,-0.08763605,-0.06386406
535,<aasees>,<x21zap>kjzk129n<k946zg6kymy9tm1,0.007226795,3.836045,-7.457614,0.542579,-0.9858149,-7.914285,4.258903,3.7078354,-0.0434453,0.12979251
536,<egapkcab>,utiattrit>>>>nwcla>rf>ni>9ty4<j,-1.5111347,3.884539,-5.467324,-0.6922773,0.71107924,-5.1865005,2.1525047,1.6002898,-0.042891663,-0.09569584
537,<skcubgaws>,<snolrtree>>>oo>>a>b>>ni>96gv4<j,0.23313066,2.0536623,-4.284731,0.4818374,-0.817,-4.626995,2.6147156,2.3502383,-0.19014308,-0.050493892
538,<knabitic>,utsatneit>>>>aw>la>rf>ni>9ty4<j,-1.1645949,3.4552672,-5.1044273,-0.46798712,0.4229917,-4.939102,2.172247,1.6876645,-0.077556975,-0.09459961
539,<hcraes-atled>,<enrlroteeeee>>>>>>b>>ni>97gvp<j,1.3448439,0.46956065,-2.7156563,1.1727784,-1.69207,-3.4024527,2.4494536,2.435628,-0.31845632,-0.071930744
540,<hsurmes>,ukiuitlp>>ypnntiebn>tsni>9tg4<j,-2.6581495,5.2760477,-6.611491,-1.4385698,1.671633,-5.944547,2.0551667,1.2835652,0.06943282,-0.102839075
541,<kcilcoxe>,utiaitoi>>>>>nece>>>f>ni>9tg4<j,-1.7820557,3.944953,-5.213422,-0.9053962,1.0015147,-4.807534,1.833946,1.2730771,-0.038517762,-0.12968464
542,<7d7240>,<x21zap>3jzk129n<k946zg6kymy9t41,-0.25544026,4.227657,-7.8621907,0.3817054,-0.78306997,-8.239529,4.316842,3.7038317,-0.011696925,0.13693361
543,<321vrs>,<e21oop>kyqk12wnmi946zg6kymy0tm1,0.6226647,3.3282492,-7.310446,0.97592676,-1.5578952,-8.0044565,4.5745735,4.1026597,-0.08398802,0.1623982
544,<ec>,fx6zam>5q642jznzk946zp6kymy02r1,-3.7484725,7.982467,-10.402654,-1.957772,2.2570534,-9.542837,3.4866674,2.284023,0.29048583,0.05695361
545,<ksioponik>,<tsatgeit>>>>so>ta>b>>ni>9ty4<j,-0.27297553,2.1097243,-3.699447,0.07590732,-0.26106703,-3.8009164,1.9571043,1.685554,-0.1866646,-0.12082419
546,<enilnoe>,ukiestop>>ypnntiebn>tsni>9tg4<j,-2.3359418,4.462397,-5.4639845,-1.2870147,1.5019239,-4.852131,1.61666,0.9747433,0.0029589974,-0.1517416
547,<rosivdaetis>,<sratetitl>>>ow>la>bf>ni>96gy4<j,-0.07392046,2.201414,-4.151818,0.25114274,-0.5066484,-4.362428,2.3410265,2.053995,-0.17863853,-0.079469234
548,<evirderif>,<sroretsol>>>ow>ma>b>>ni>96gy4<j,0.077414185,2.0929375,-4.1475887,0.35991597,-0.6511537,-4.418583,2.436536,2.1664176,-0.18725538,-0.0694873
549,<remrofni>,uritbadupw>>>awvlpsfph296y6bn,-0.667423,3.1587057,-5.2075167,-0.10236174,-0.06597188,-5.248259,2.552231,2.1134548,-0.10092187,-0.054586437
550,<ohw>,fx5>>>>56642jznz<946zb6kymy02r1,-5.2530327,9.986008,-12.2517,-2.9123552,3.474943,-10.907797,3.5549262,2.0359793,0.4525488,0.06902537
551,<gnidliubydob>,<tnilgolaeee>>>>>>>b>>ni>97gv4<j,0.45645893,1.181975,-2.8881207,0.5446209,-0.86175835,-3.2297542,1.9717997,1.8466675,-0.26163393,-0.12143963
552,<enilnoxirtic>,<tnisgotaeeee>>>>>>b>>ni>97gvp<j,0.90936244,0.51199025,-2.2007945,0.8227527,-1.2124429,-2.679684,1.8774112,1.8583325,-0.3159422,-0.13313454
553,<cov>,fx5>>m>56642jznz<946zb6kymy02r1,-4.988786,9.696363,-12.048609,-2.7361104,3.2462275,-10.797602,3.6116376,2.138178,0.42922625,0.07440684
554,<anetah>,<xlgoog>3jzk129n<k946zg6kymy0tr1,0.018244356,3.7062786,-7.2191973,0.5337501,-0.9674372,-7.664825,4.1315045,3.601296,-0.054138117,0.11584106
555,<fikut>,fn6zam>5q6z9j3znzk946zg6kymy02r1,-3.117689,7.0658445,-9.477784,-1.568166,1.7647052,-8.811322,3.3736567,2.3158953,0.21621741,0.042667963
556,<raksahb>,ukiukmab>>ypyyseglatsni>ltg4<j,-2.5494618,5.1211667,-6.4580245,-1.3710601,1.5860891,-5.824755,2.0389338,1.2918489,0.056886524,-0.104940645
557,<ezinoitcart>,<enroogdeetee>>>>>>b>>ni>97gv5<j,1.155242,0.66827196,-2.8436344,1.0451097,-1.5259054,-3.4625983,2.3988645,2.3537674,-0.30247518,-0.07688234
558,<atsivretla>,<sraretitl>>>ow>ma>b>>ni>96gy4<j,0.027398974,2.0876448,-4.068614,0.31831944,-0.5936905,-4.314475,2.359679,2.0905719,-0.18780583,-0.07773758
559,<yabe>,fcb>m>4x649j35pz<926zolkymy02r1,-5.6300325,9.505348,-10.794786,-3.2866285,4.012777,-9.20583,2.4894881,1.0493908,0.41198862,-0.04626942
560,<nuxehc>,<xlgoog>3jzk129n<k946zg6kymy0tr1,0.0043097436,3.8763022,-7.5322714,0.5456843,-0.9918869,-7.992448,4.2988386,3.7413762,-0.040124573,0.13418113
561,<ytinummocmaets>,<enroromeetee>>m>>>b>>ni>97gv5<j,1.3863318,0.18516032,-2.2084858,1.1643386,-1.669725,-2.8835354,2.1920502,2.2237625,-0.34201002,-0.10026702
562,<sseleriwnozirev>,<tnilgotaeeee>>>>>>b>>ni>97gv4<j,0.77683306,0.70272076,-2.3915281,0.7406307,-1.1085352,-2.829554,1.8991681,1.8498881,-0.30048957,-0.13035445
563,<rbaharbah>,<sretedupl>>>awvla>rf>h296gy4<j,-0.2654074,2.4846332,-4.4423,0.13354176,-0.35836947,-4.5948377,2.380843,2.0489979,-0.15568236,-0.07453325
564,<renimaxe>,ukidkmaup>>puublgsfph29ty4<j,-1.406824,3.831114,-5.5061483,-0.61437804,0.6065047,-5.2696295,2.2418444,1.6978344,-0.047065496,-0.08624628
